2019-10-11 19:09:27,b'Que hasta el c o \xc3\xb1 o con la derecha y la izquierda. Que ve\xc3\xa1is el programa que os de la real gana por Dios. Libertad\xe2\x80\xa6 https://t.co/Ujvs6a9n0v'
2019-10-11 19:07:47,b'RT @zeltibero: @Santi_ABASCAL @bertrandmyd Aqu\xc3\xad se ve quienes son los fascistas. Los zurdos #feminazis de #PSOE #Podemos han perdido el nor\xe2\x80\xa6'
2019-10-11 19:04:35,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:56:13,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:49:37,b'Despu\xc3\xa9s de ver c\xc3\xb3mo mi tweet ha desaparecido!!!! Reitero #PabloMotos muy mala entrevista a #SantiagoAbascal @El_Hormiguero'
2019-10-11 18:43:45,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:31:28,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:30:04,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:28:39,"b'@Peranju Es lo que tiene que un ""periodista"" posicionado entreviste al candidato opuesto. Ya se lo dijo\xe2\x80\xa6 https://t.co/ZUD2Hb2WwR'"
2019-10-11 18:22:16,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:20:32,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:19:52,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:17:08,"b'RT @DanielEspadafor: Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humanidad\xe2\x80\xa6'"
2019-10-11 18:16:36,"b'Ayer gran \xc3\xa9xito de #SantiagoAbascal en el programa -El Hormiguero-.\n\nToda #Espa\xc3\xb1a vio el talante, serenidad, humani\xe2\x80\xa6 https://t.co/VrFxAwUsI8'"
2019-10-11 18:15:39,b'RT @isabelo65484664: #santiagoabascal eres un ser repugnante. Ojal\xc3\xa1 tu carrera pol\xc3\xadtica no llegue a nada'
2019-10-11 17:31:52,b'RT @zoltartow: @liberjoe74 Que dices?  Ha batido el r\xc3\xa9cord? Que se jodan\n#VoxExtremaNecesidad \n#VOXAvanza \n#vox\n#SantiagoAbascal'
2019-10-11 17:30:47,b'Acabo de ver la entrevista a #SantiagoAbascal en El Hormiguero.A\xc3\xbanque no comparto sus ideas sobre aborto y eutanasi\xe2\x80\xa6 https://t.co/Fvl0C4WL24'
2019-10-11 17:23:39,"b'@AnabelAlonso_of Jejeee rabia, rabia y rabia, te sangran hasta los ojos.\nLa gente vio lo que vio y no hay m\xc3\xa1s, por\xe2\x80\xa6 https://t.co/emKbbU8M9S'"
2019-10-11 17:22:22,"b'RT @SingapurVox: Brillante entrevista de Santiago Abascal ayer en el Hormiguero,pese a la beligerancia tendenciosa de un Pablo Motos poco a\xe2\x80\xa6'"
2019-10-11 16:58:40,b'Creo que si #PabloMotos dejase de tocar la guitarra con comunistas y tomase algo m\xc3\xa1s de fibra podr\xc3\xada poner una cara\xe2\x80\xa6 https://t.co/sq2u3hjJgd'
2019-10-11 16:58:16,"b'RT @MiklosCseszneky: Mi entrevista a @Santi_ABASCAL, presidente de @vox_es, en el peri\xc3\xb3dico h\xc3\xbangaro @magyar_hirlap:\n\nhttps://t.co/VRJMHkXc3\xe2\x80\xa6'"
2019-10-11 16:53:16,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 16:44:30,b'RT @packman_mrs: #SantiagoAbascalEH\nTeo despu\xc3\xa9s de ver la mierda de nivel period\xc3\xadstico de #PabloMotos en la entrevista a #santiagoabascal h\xe2\x80\xa6'
2019-10-11 16:42:31,"b'RT @Hispan7: Frente al globalismo y el separatismo, hay alternativas: Hispanoesfera e Iberoesfera\n#santiagoabascal \n#espa\xc3\xb1a\n#Portugal \n#his\xe2\x80\xa6'"
2019-10-11 16:38:32,"b'RT @PorHispania: #SantiagoAbascal\nPara ser presidente de un partido "" fascista, xen\xc3\xb3fobo, hom\xc3\xb3fogo,..."" seg\xc3\xban los progres,  hemos visto a u\xe2\x80\xa6'"
2019-10-11 16:04:32,"b'Ayer Pablo Motos estuvo REPUGNANTE, y tuvo que ser neutro como presentador que es, y m\xc3\xa1s con ese tipo de entrevistas #SantiagoAbascal'"
2019-10-11 15:56:18,"b'RT @lezabrod: @Rodrigueitor19 @Santi_ABASCAL Nononononononono...\n\nTRES ""MOMENTAZOS""!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\n\nNo pudo responder mejor @Santi_ABASCAL al m\xe2\x80\xa6'"
2019-10-11 15:53:03,"b'Porque gracias a Dios, vivimos en un pa\xc3\xads democr\xc3\xa1tico, y donde hay variedad de partidos y somos libres de votar lo\xe2\x80\xa6 https://t.co/OWJ9Zmhm8R'"
2019-10-11 15:51:00,"b'He de decir, que no soy para nada partidaria del partido de VOX, pero ayer Pablo Motos cay\xc3\xb3 por los suelos. Un buen\xe2\x80\xa6 https://t.co/Bz6zp5B9yn'"
2019-10-11 15:50:23,"b'RT @alcarriatv: https://t.co/uZ3DhsQLet #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado esta ma\xc3\xb1a\xe2\x80\xa6'"
2019-10-11 15:45:26,b'RT @packman_mrs: #SantiagoAbascalEH\nTeo despu\xc3\xa9s de ver la mierda de nivel period\xc3\xadstico de #PabloMotos en la entrevista a #santiagoabascal h\xe2\x80\xa6'
2019-10-11 15:35:52,b'RT @ro_gl82: .@Santi_ABASCAL devu\xc3\xa9lvele los antiinflamatorios a Pablito que va a estar varios d\xc3\xadas con dolor de cabeza \xf0\x9f\xa4\xa3#AbascalEnElHormigu\xe2\x80\xa6'
2019-10-11 15:34:29,b'#SantiagoAbascal yo te bendigo. https://t.co/c9cErJA77B'
2019-10-11 15:33:51,"b'RT @espanolavox: @AnabelAlonso_of No lo dice s\xc3\xb3lo #SantiagoAbascal\nLo dice la Psicolog\xc3\xada y Psiquiatr\xc3\xada Infantil...\n""Un ni\xc3\xb1o para desarrolla\xe2\x80\xa6'"
2019-10-11 15:32:57,b'RT @CarmenRevista: Que cortito se me hizo... Un aut\xc3\xa9ntico placer escuchar a #SantiagoAbascal #AbascalPresidentedeEspa\xc3\xb1a \xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf htt\xe2\x80\xa6'
2019-10-11 15:30:26,b'Grande #SantiagoAbascal tienes nuestro voto #vivaVox https://t.co/0XfxLBo0hy'
2019-10-11 15:28:34,b'RT @CarmenRevista: Que cortito se me hizo... Un aut\xc3\xa9ntico placer escuchar a #SantiagoAbascal #AbascalPresidentedeEspa\xc3\xb1a \xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf htt\xe2\x80\xa6'
2019-10-11 15:28:00,"b'RT @alcarriatv: https://t.co/uZ3DhsQLet #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado esta ma\xc3\xb1a\xe2\x80\xa6'"
2019-10-11 15:14:00,b'RT @packman_mrs: #SantiagoAbascalEH\nTeo despu\xc3\xa9s de ver la mierda de nivel period\xc3\xadstico de #PabloMotos en la entrevista a #santiagoabascal h\xe2\x80\xa6'
2019-10-11 15:12:29,"b'@CastigadorY A pesar de todo, estaba m\xc3\xa1s tenso Pablo Motos, que #SantiagoAbascal. Acab\xc3\xb3 hasta pasandoselo bien \xf0\x9f\x98\x83. I\xe2\x80\xa6 https://t.co/Rvb8AHcycr'"
2019-10-11 15:05:11,b'Los tres programas m\xc3\xa1s vistos de @El_Hormiguero @antena3com son el de #IsabelPantoja #BertinOsborne y ahora\xe2\x80\xa6 https://t.co/yku26mX7Lf'
2019-10-11 15:05:07,"b'@Rodrigueitor19 @Santi_ABASCAL Nononononononono...\n\nTRES ""MOMENTAZOS""!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\n\nNo pudo responder mejor\xe2\x80\xa6 https://t.co/imFGW112Uz'"
2019-10-11 15:00:01,b'Abascal aplasta al boicot y arrasa con la audiencia en El Hormiguero\n\nhttps://t.co/QIvaf5N5XV\n\n#SantiagoAbascal\xe2\x80\xa6 https://t.co/EbpLoTcyGd'
2019-10-11 14:58:56,"b'@Miotroyo2parte @Santi_ABASCAL Al pueblo le interesa lo que tiene que contar el lider de #Vox, #SantiagoAbascal. Ha\xe2\x80\xa6 https://t.co/Xhm1zb81ur'"
2019-10-11 14:52:24,"b'RT @AlexFray31: Hablaron por las redes de hacer boicot a #SantiagoAbascal en #ElHormiguero, pero veo que la gente no aprende, y que cuanto\xe2\x80\xa6'"
2019-10-11 14:30:47,"b'RT @MiklosCseszneky: Mi entrevista a @Santi_ABASCAL, presidente de @vox_es, en el peri\xc3\xb3dico h\xc3\xbangaro @magyar_hirlap:\n\nhttps://t.co/VRJMHkXc3\xe2\x80\xa6'"
2019-10-11 14:25:50,b'@Santi_ABASCAL @bertrandmyd Mucho tiene que aguantar este hombre de los intolerantes zurdos #feminazis de #PSOE\xe2\x80\xa6 https://t.co/gJoJ3FnRLx'
2019-10-11 14:21:41,"b'RT @Dr_Bizzarro: Oyendo a Santiago Abascal en ""El Hormiguero""...\n#santiagoabascal #ElHormiguero #SantiagoAbascalEH https://t.co/osGoR3fKdH'"
2019-10-11 14:20:28,b'@Santi_ABASCAL @bertrandmyd Aqu\xc3\xad se ve quienes son los fascistas. Los zurdos #feminazis de #PSOE #Podemos han perdi\xe2\x80\xa6 https://t.co/Aack5hOCbb'
2019-10-11 14:18:17,"b'RT @cid_lauri: Inmejorable la definici\xc3\xb3n de ""progre"" dada hoy por @Santi_ABASCAL en #ElHormiguero: ""alguien de izquierdas que pretende dict\xe2\x80\xa6'"
